SKU,Item per Bundle,CR_BrandId,DF_Market,Location,TMO
WINFIELD - (BLUE) KS BOX 25,25,45174,Australia,Perth,BAT
CORSET - (LILAC) 100's BOX SUPERSLIMS,200,105816,Spain,Alicante,KING'S TOBACCO
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,French Guyana,Cayenne,BAT
STERLING - FRESH TASTE ON DEMAND KS BOX C,600,88594,Morocco,Fes,JTI
MARLBORO - ICE BLAST MEGA MENTHOL KS BOX C TRANSPARENT BUNDLE WHITE - LA&CANADA DF-ENG TXT,200,108874,Mexico,Cozumel,PMI
L&M - RED LABEL (5.0 CWB) KS RCB TRANSPARENT BUNDLE - CES-EE-CA DF-ENG GHW,200,125189,Kazakhstan,Almaty,PMI
MEVIUS - OPTION KS RCB C,200,91512,Malaysia,Kuala Lumpur,JTI
WINSTON - (RED) KS BOX,200,56993,China,Chengdu Tianfu,JTI
THE KING - BLUE KS BOX,200,106307,Spain DP,Madrid Barajas,KING'S TOBACCO
CAMEL - (YELLOW) KS BOX,200,49844,Belgium,Brussels,JTI
WINSTON - CLASSIC KS BOX,200,54087,French Guyana,Cayenne,JTI
HONGTASHAN - (WHITE) KS BOX,200,52193,China,Shanghai Hongqiao,CHINA NATIONAL
MARLBORO - RED 3.5 KS BOX - ITALY DF - IDM ITALY,200,125683,Italy,Florence,PMI
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - GENERIC DF-ENG TXT,200,125087,Brazil,Natal,PMI
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,Kosovo,PRISTINA,IMPERIAL BRANDS
BENSON & HEDGES - SILVER KS BOX,200,42858,Spain,Alicante,BAT
STATE EXPRESS 555,200,38071,China,Xian Xianyang,BAT
STATE EXPRESS 555 - GOLD KS BOX,200,59744,China,Xian Xianyang,BAT
GLAMOUR - BLUE 100's BOX SLIMS,200,56559,Italy,Bergamo,JTI
CAMEL - BLUE KS BOX,200,52735,Poland,Elblag,JTI
WINSTON - BLUE 100's BOX SUPERSLIMS,200,54235,Macedonia,Ohrid,JTI
LUCKY STRIKE - FLOW FILTER (GOLD) KS RCB,200,100316,Senegal,Leopold Sedar Senghar,BAT
FURONGWANG - (BLUE) KS BOX,200,52081,Japan,Osaka - Kansai,CHINA NATIONAL
WEST - SILVER KS BOX,200,46755,Morocco,Oujda,IMPERIAL BRANDS
GAULOISES - BLONDES (BLUE) KS BOX,400,45969,Ghana,Accra,IMPERIAL BRANDS
CAMEL - FILTER KS BOX,200,88440,Australia,Perth,JTI
WINSTON - CLASSIC 100's BOX,200,56652,France DP,Paris Orly,JTI
LUCKY STRIKE - ORIGINAL RED KS BOX,400,51260,Cape Verde,Espargos,BAT
STATE EXPRESS 555 - KS BOX,200,44926,India,Bangalore,BAT
WINSTON - EXPAND DUO KS BOX C,600,121580,Morocco,Rabat,JTI
WINSTON - CLASSIC KS BOX,200,54087,Spain,Santiago De Compostela,JTI
CAMEL - (BLUE) KS BOX,400,45351,Spain,Barcelona,JTI
KENT - SPARK NAVY BLUE KS RCB,200,106878,Brazil,Sao Paulo - Guarulhos,BAT
BENSON & HEDGES - SILVER KS BOX,200,42858,Ghana,Accra,BAT
KENT - SPARK NAVY BLUE KS RCB,200,106878,Brazil,Viracopos,BAT
LAMBERT & BUTLER - KS BOX,200,43912,Gabon,Gabon,IMPERIAL BRANDS
CAMEL - (YELLOW) KS BOX,600,49844,Italy,Venice,JTI
VOGUE - LILAS 100's BOX SUPERSLIMS,200,51103,Gabon,Gabon,BAT
VIRGINIA S. - ICE PEARL 5 MENTHOL 100's RCB C SLIMS WHITE - TAIWAN DF - IDM TAIWAN,200,122005,Taiwan,Taichung,PMI
MARLBORO - (RED FWD) KS BOX 600 SPECIAL OUTER - AFRICA DF-ENG TXT,600,100863,Tanzania,Kilimanjaro,PMI
LUCKY STRIKE - CLICK & ROLL KS BOX C,600,59257,Brazil,Rio de Janeiro,BAT
MARLBORO - DOUBLE BURST (2.0) MENTHOL KS BOX C WHITE - KOREA DF,200,97435,South Korea,Busan - Kimhae (downtown),PMI
STATE EXPRESS 555 - (YELLOW) KS BOX,200,52627,China,Xiamen Gaoqi,BAT
PARLIAMENT - NIGHT BLUE KS RCB WHITE - GENERIC DF-ENG TXT - ALTERNATIVE,200,125073,Azerbaijan,Baku,PMI
LESSER PANDA - RED KS BOX,200,103410,Ethiopia,Addis Ababa,CHINA NATIONAL
WINSTON - WHITE KS BOX,200,54580,Saudi Arabia,Jeddah,JTI
LAMBERT & BUTLER - MENTHOL MENTHOL KS BOX,200,91250,Morocco,Tangier,IMPERIAL BRANDS
CAMEL - BLUE KS BOX,200,52735,Macedonia,Ohrid,JTI
MARLBORO - TOUCH 3.5 KS RCS SLIMS WHITE - GENERIC DF-ENG TXT,200,123438,Morocco,Nador,PMI
MARLBORO - EXOTIC SHUFFLE MENTHOL KS RCB 600 (PROMO) C MUL SPECIAL OUTER WHITE - TURKEY DF,600,152491,Turkey,Ankara Airport,PMI
WINSTON - (RED) KS BOX,200,56993,China,Guiyang Longdongbao,JTI
CAMEL - BLUE KS BOX,600,52735,Greece,Heraklion Airport,JTI
CAMEL - (YELLOW) KS BOX,200,49844,Turkey,Ankara Airport,JTI
CAMEL - FILTER KS BOX,400,88440,Kosovo,PRISTINA,JTI
CORSET - (PINK) 100's BOX SUPERSLIMS,200,60717,Cape Verde,Praia,KING'S TOBACCO
MARLBORO - DOUBLE FUSION MENTHOL KS BOX C TRU WHITE - GENERIC DF-ENG TXT,200,125084,Saint Marteen (NL),St. Maarten Princess Juliana,PMI
STERLING - SUPERKINGS (RED) 100's BOX,200,61077,France,Toulouse,JTI
STERLING - KS BOX,400,44904,Great Britain,London Luton,JTI
KARELIA - BLUE KS BOX,200,49142,Bulgaria,Varna,KARELIA TOBACCO
WEST - RED KS BOX,200,46023,Morocco,Agadir,IMPERIAL BRANDS
UNDEFINED,0,0,Japan,Osaka - Kansai,INTL. MASIS TABAK
CAMEL - BLUE KS BOX,200,52735,Turkey,Adana Airport,JTI
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139319,Egypt,Souhag,PMI
CHUNGHWA - KS SOFT,200,47099,China,Hebei,CHINA NATIONAL
MEVIUS - OPTION KS RCB C,200,91512,China,Guiyang Longdongbao,JTI
KARELIA - LIGHTS MENTHOL 100's BOX SLIMS,200,45913,China,Urumchi Diwobao,KARELIA TOBACCO
LUCKY STRIKE - AMBER KS BOX C,200,127567,Mexico,Cozumel,BAT
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Spain,Murcia,BAT
DAVIDOFF - GOLD KS BOX,200,88458,Macedonia,Ohrid,IMPERIAL BRANDS
L&M - RED LABEL (5.0 CWB) KS RCB - TURKEY DF,200,122589,Turkey,Antalya Gazipasa Airport,PMI
DAVIDOFF - GOLD 100's OCTAGONAL PACK SLIMS,200,51742,Macedonia,Skopje,IMPERIAL BRANDS
KARELIA - KS BOX,200,70405,Greece,Thessaloniki,KARELIA TOBACCO
SILK CUT - PURPLE KS BOX,200,45375,France,Paris Orly,JTI
GAULOISES - ROUGE KS BOX,200,60339,Spain DP,Gerona,IMPERIAL BRANDS
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS RCS C WRG JUMBO RC WHITE - GENERIC DF-ENG TXT,200,122897,Morocco,Marrakech,PMI
MARLBORO - BLOSSOM FUSION MENTHOL KS RCS C CHI WHITE - GENERIC DF-ENG TXT,200,125312,Morocco,Tangier,PMI
CAMEL - FILTER KS BOX,600,88440,Morocco,Ouarzazate,JTI
CHESTERFIELD - REMIX MENTHOL KS RCB C WHITE - GENERIC DF-ENG TXT,200,138538,Morocco,Casablanca,PMI
MARLBORO - TOUCH BLUE KS DSP 600 SLIMS TRANSPARENT BUNDLE WHITE - TURKEY DF,600,124504,Turkey,Izmir Airport,PMI
MARLBORO - TOUCH ONE KS DSP 600 SLIMS TRANSPARENT BUNDLE WHITE - TURKEY DF,600,124798,Turkey,Ankara Airport,PMI
KARELIA - SLIMS MENTHOL MENTHOL 100's BOX SUPERSLIMS,200,93620,Turkey,Istanbul Asia Airport,KARELIA TOBACCO
MARLBORO - WHITE MINT (2.0) MENTHOL KS BOX ORH WHITE - GENERIC DF-ENG TXT,200,125088,Dominican Republic,Puerto Plata,PMI
SILK CUT - SILVER KS BOX,200,46016,Spain,Reus,JTI
MARLBORO - FLAVOR MIX (FWD) KS BOX - TURKEY DF,200,95449,Turkey,Konya Airport,PMI
VOGUE - (BLUE) 100's L-STICK ROUND CORNER BOX SUPERSLIMS,200,68664,Morocco,Oujda,BAT
L&M - BLUE LABEL KS RCB 600 - TURKEY DF,600,87048,Turkey,Istanbul Asia Airport,PMI
ROTHMANS - (BLUE) KS BOX,400,46008,Great Britain,Exeter,BAT
MARLBORO - GOLD (2.0 ORIGINAL) KS RCB TRANSPARENT BUNDLE - UNITED KINGDOM DF - IDM UNITED KINGDOM,200,125044,Great Britain,Cardiff,PMI
MARLBORO - GOLD (2.0 ORIGINAL) KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,122766,Mayotte,Pamandzi,PMI
DAVIDOFF - CLASSIC KS BOX,200,88459,Tunisia,Tunis,IMPERIAL BRANDS
CAMEL - SILVER KS BOX,200,55682,Italy,Milan - Malpensa,JTI
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Mexico,Mazatlan,BAT
DUNHILL - (BLUE) KS BOX,200,49364,Morocco,Rabat,BAT
DUNHILL - (BLUE) KS BOX,200,49364,Morocco,Oujda,BAT
VOGUE - FRISSON MENTHOL KS L-STICK BOX SUPERSLIMS,200,60218,Russia,Moscow - Vnukovo,BAT
RAISON - FRENCH ICE BLAN MENTHOL KS BOX,200,126025,South Korea,Daegu,KT & G
MURATTI - AMBASSADOR KS RCB TRANSPARENT BUNDLE WHITE - SWITZERLAND DF,200,106557,Switzerland,Basel,PMI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM POLAND,400,123059,Poland,Elblag,PMI
MARLBORO - (RED FWD) 100's SOFT 600 SPECIAL OUTER - TURKEY DF - BASE PRODUCT DF,600,98006,Turkey,Diyarbakir Airport,PMI
MARLBORO - FLAVOR MIX (FWD) KS BOX - TURKEY DF,200,95449,Turkey,Gaziantep Airport,PMI
WEST - SILVER KS BOX,400,46755,Germany,Duesseldorf,IMPERIAL BRANDS
ROTHMANS - (BLUE) KS BOX,200,46008,France,Paris Orly,BAT
LUCKY STRIKE - CLICK & ROLL KS BOX C,400,59257,Brazil,Sao Paulo - Guarulhos,BAT
DUNHILL - (BLUE) KS BOX,200,49364,Turkey,Ankara Airport,BAT
MEVIUS - WIND BLUE KS RCB,200,89727,China,Kunming Wujiaba,JTI
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE 1,200,139322,Mexico,Mexico City,PMI
PARLIAMENT - NIGHT BLUE KS RCB 200 JUMBO RC WHITE - CHINA DF - IDM CN05 SUNRISE DF (RS),200,122805,China,Shanghai Pudong,PMI
MEVIUS - SKY BLUE KS RCB,200,89726,China,Nanning Wuxu,JTI
PHILIP MORRIS - KS BOX TRANSPARENT BUNDLE - SPAIN DF - IDM SPAIN,200,122429,Spain,Ibiza,PMI
WINSTON - CLASSIC KS BOX,400,54087,Czech Republic,Prague,JTI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - SPAIN DF - IDM SPAIN,400,122499,Spain,Barcelona,PMI
MARLBORO - RED 3.5 KS BOX 400 - GENERIC DF-ENG TXT,400,125841,Brazil,Belo Horizonte,PMI
BOHEM - CIGAR SLIM FIT NO.1 BROWN 100's BOX C SUPERSLIMS,200,97815,South Korea,Busan - Kimhae (downtown),KT & G
BOHEM - CIGAR NO.1 KS BOX,200,54719,South Korea,Busan - Kimhae,KT & G
DUNHILL - (BLUE) KS BOX,200,49364,China,Nanchang Changbei,BAT
DUNHILL - (WHITE) KS BOX,200,53297,China,Beijing,BAT
CASTER - MILD KS BOX,200,46127,China,Yantai Penglai,JTI
MAYFAIR - KS BOX,400,44279,Morocco,Marrakech,JTI
L&M - DOUBLE FORWARD MENTHOL KS RCB C WHITE - GENERIC DF-ENG TXT,200,157067,Morocco,Tangier,PMI
MARLBORO - ICE BLAST (2.0) MENTHOL KS BOX C WHITE - GENERIC DF-ENG TXT,200,125087,Mexico,Monterrey,PMI
L&M - RED LABEL (5.0 CWB) KS RCB - SPAIN DF - IDM SPAIN,200,123310,Spain DP,Santiago De Compostela,PMI
MARLBORO - RED 2.0 KS BOX 100 100 TRANSPARENT BUNDLE - NORWAY DF - IDM NORWAY,100,139549,Norway,Oslo,PMI
MARLBORO - SOL SHUFFLE MENTHOL KS RCS (PROMO) C MUL JUMBO RC WHITE - GENERIC DF-ENG TXT,200,142484,Tunisia,Monastir,PMI
L&M - RED LABEL (5.0 CWB) KS RCB 400 - GENERIC DF-ENG TXT,400,123640,Mexico,Mexico City,PMI
CAMEL - ACTIVATE DOUBLE MINT PURPLE KS CURVE PACK C,400,97296,Aruba,Oranjestad,JTI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT - ALTERNATIVE,400,142119,Tunisia,Sfax,PMI
MAYFAIR - SKY BLUE KS BOX,200,46686,Great Britain,Liverpool,JTI
LARK - MILDS KS BOX - JAPAN DF,200,40833,Japan,Tokyo - Haneda,PMI
LARK - MILDS KS BOX - JAPAN DF,200,40833,Japan,Osaka - Kansai,PMI
LAMBERT & BUTLER - KS BOX,200,43912,Spain,Palma De Mallorca,IMPERIAL BRANDS
MARLBORO - DOUBLE MIX MIX KS RCS C JUMBO RC WHITE - GENERIC DF-ENG TXT,200,123412,Senegal,Leopold Sedar Senghar,PMI
CAMEL - ACTIVATE DOUBLE MINT PURPLE KS CURVE PACK C,200,97296,United Arab Emirates,Dubai,JTI
DAVIDOFF - SLIMS CLASSIC 100's OCTAGONAL PACK SLIMS,200,48009,China,Dalian Zhoushuizi,IMPERIAL BRANDS
CAMEL - BLUE KS BOX,400,52735,Czech Republic,Ostrava,JTI
GEORGE KARELIAS AND SONS - LS SHOULDER PACK,200,43591,Greece,Heraklion Airport,KARELIA TOBACCO
WINSTON - BLUE KS RCB,400,53483,Dominican Republic,Punta Cana - Higuey,JTI
PARLIAMENT - HYBRID KS RCB C JUMBO RC WHITE - KOREA DF - IDM KOREA,200,121949,South Korea,Daegu,PMI
KENT - KS BOX,200,43815,China,Yantai Penglai,BAT
DAVIDOFF - SILVER 100's BOX SUPERSLIMS,200,57669,China,Beijing,IMPERIAL BRANDS
ESSE - SPECIAL GOLD 1MG 100's BOX SUPERSLIMS,200,58557,South Korea,Muan,KT & G
DUNHILL - NEW 1MG KS OCTAGONAL PACK,200,97339,South Korea,Busan - Kimhae,BAT
MARLBORO - (RED FWD) KS BOX - NORTH AFRICA DF,200,100604,Tunisia,Tunis,PMI
WINSTON - BLUE KS BOX,200,54088,Poland,Warsaw,JTI
MARLBORO - ICE BLAST MENTHOL KS BOX C TRANSPARENT BUNDLE WHITE - AUSTRALIA DOM,200,68652,Australia,Perth,PMI
MARLBORO - (RED FWD) KS BOX 400 SPECIAL OUTER - INDOCHINA DF,400,103644,Vietnam,Danang Downtown Shop,PMI
MARLBORO - GOLD (3.5) KS RCB 400 TRANSPARENT BUNDLE - GENERIC DF-ENG TXT - ALTERNATIVE 1,400,141875,Macedonia,Ohrid,PMI
LUCKY STRIKE - DOUBLE CLICK WILD KS BOX C,200,99175,Mexico,Mexico City,BAT
L&M - RED LABEL (5.0 CWB) KS BOX 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM GERMANY,400,124240,Germany,Stuttgart,PMI
WINSTON - CLASSIC RED KS BOX,200,45379,Canary Islands,Tenerife,JTI
MARLBORO - GOLD (2.0 ORIGINAL) KS BOX 400 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,400,123635,France,Marseille,PMI
PETER STUYVESANT - (RED) KS BOX,200,50531,Greece,Kos,BAT
WINSTON - LIGHTS KS RCB,200,54555,Tunisia,Tozeur,JTI
L&M - BLUE LABEL (5.0 CWB) KS BOX - ENGLISH GHW TPD2 DF - IDM GERMANY,200,124242,Germany,Berlin Brandenburg,PMI
L&M - BLUE LABEL KS RCB 600 WHITE - GCC DF,600,98816,India,Bangalore,PMI
MARLBORO - (RED FWD) KS BOX 400 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,400,123636,France DP,Bordeaux,PMI
BENSON & HEDGES - GOLD KS BOX,600,42846,Turkey,Antalya Airport,BAT
WINSTON - (RED) KS BOX,600,56993,Morocco,Tangier,JTI
MARLBORO - DOUBLE BURST (3.0) MENTHOL KS BOX C WHITE - INDONESIA DF,200,138526,Indonesia,Soekarno Hatta,PMI
L&M - BLUE LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123639,Dominican Republic,Punta Cana - Higuey,PMI
DAVIDOFF - GOLD 90's OCTAGONAL PACK,200,45962,Turkey,Diyarbakir Airport,IMPERIAL BRANDS
VOGUE - MENTHOL 100's BOX SUPERSLIMS,600,46753,Turkey,Cukurova Airport,BAT
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,Germany,Stuttgart,IMPERIAL BRANDS
FORTUNA - KS BOX,400,43467,Morocco,Tangier,IMPERIAL BRANDS
ROTHMANS - INTERNATIONAL KS BOX,200,45801,Greece,Heraklion Airport,BAT
DAVIDOFF - LIGHTS KS BOX,200,47571,China,Qingdao Liuting,IMPERIAL BRANDS
L&M - RED LABEL (5.0 CWB) KS RCB TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM POLAND,200,125817,Poland,Elblag,PMI
LUCKY STRIKE - MENTHOL KS BOX,200,46496,China,Urumchi Diwobao,BAT
LUCKY STRIKE - (PURPLE) KS BOX,200,97914,China,Shenyang Taoxian,BAT
PARLIAMENT - NIGHT BLUE 100's SOFT 600 TRANSPARENT BUNDLE WHITE - TURKEY DF,600,122846,Turkey,Antalya Airport,PMI
MARLBORO - GOLD (2.0 ORIGINAL) KS BOX - FRANCE DF GHW-FR05 - IDM FRANCE,200,122766,France,Marseille,PMI
LUCKY STRIKE - KS BOX,200,43972,Turkey,Antalya Airport,BAT
L&M - RED LABEL (5.0 CWB) KS RCB 400 - TURKEY DF,400,122595,Turkey,Antalya Airport,PMI
REGAL - KS BOX,200,44605,Great Britain,Leeds Bradford,IMPERIAL BRANDS
REGAL - KS BOX,400,44605,Great Britain,Newcastle,IMPERIAL BRANDS
RICHMOND - SUPERKINGS 100's BOX,200,44644,Great Britain,Manchester,IMPERIAL BRANDS
RICHMOND - SUPERKINGS 100's BOX,200,44644,Great Britain,Norwich,IMPERIAL BRANDS
KENT - HD INFINA KS RCB,200,57194,Colombia,Bogota,BAT
VOGUE - LILAS 100's BOX SLIMS,400,50571,Turkey,Bodrum Airport,BAT
AKHTAMAR - ORIGINAL 100's OCTAGONAL PACK,200,56959,Armenia,Yerevan,INTL. MASIS TABAK
VOGUE - LILAS 100's BOX SLIMS,200,50571,Turkey,Ankara Airport,BAT
UNDEFINED,0,0,Japan,Tokyo - Haneda,BAT
STERLING - SUPERKINGS 100's BOX,200,44906,Portugal,Porto,JTI
LD - VIOLET 100's BOX SUPERSLIMS,200,54238,Kazakhstan,Almaty,JTI
MAYFAIR - SKY BLUE KS BOX,600,46686,Caribbean Other,Basseterre (Saint Kitts),JTI
WINSTON - CLASSIC 100's BOX,200,56652,France DP,Nantes,JTI
GLAMOUR - MENTHOL 100's L-STICK BOX SUPERSLIMS,400,54225,Jamaica,Montego Bay,JTI
WINSTON - KS BOX,200,45182,China,Taiyuan Wusu,JTI
WINSTON - CLASSIC RED KS BOX,200,45379,Austria,Graz,JTI
YU XI - (GOLD) KS BOX,200,53543,China,Nanning Wuxu,CHINA NATIONAL
CAMEL - KS BOX,200,43011,Russia,Moscow - Domodedovo,JTI
BENSON & HEDGES - SILVER KS BOX,200,42858,Albania,Tirana,BAT
WINSTON - ONE KS BOX,600,45199,Turkey,Bodrum Airport,JTI
WINSTON - (RED) KS BOX,200,56993,Greece,Skiathos,JTI
WINSTON - CLASSIC 100's BOX,200,56652,Morocco,Agadir,JTI
KARELIA - SLIMS 100's BOX SLIMS,200,54990,Albania,Tirana,KARELIA TOBACCO
WINSTON - CLASSIC KS BOX,200,54087,Belgium,Brussels,JTI
KARELIA - SLIMS (CREME COLOR) 100's BOX SLIMS,200,54989,Serbia,Belgrade,KARELIA TOBACCO
MARLBORO - TOUCH AQUA KS RCS 600 C SLIMS WHITE - TURKEY DF,600,122201,Turkey,Antalya Gazipasa Airport,PMI
CAMEL - BLUE KS BOX,200,52735,France,Toulouse,JTI
WINSTON - (RED) KS BOX,600,56993,Jordan,Amman,JTI
CAMEL - BLUE KS BOX,200,52735,Norway,Stavanger,JTI
L&M - BLUE LABEL (5.0 CWB) KS RCB - SPAIN DF - IDM SPAIN,200,123307,Spain,Alicante,PMI
KENT - CONVERTIBLES KS RCB C,200,59762,China,Yinchuan Hedong,BAT
LAMBERT & BUTLER - WHITE KS BOX,200,45980,Italy,Milan - Linate,IMPERIAL BRANDS
UNDEFINED,0,0,Cameroon,Douala,BAT
CAMEL - FILTER KS BOX,600,88440,Tunisia,Monastir,JTI
NATURAL AMERICAN SPIRIT - (YELLOW) KS BOX,400,54462,Jamaica,Montego Bay,JTI
KENT - NANOTEK NEO KS D-SHAPE PACK (FRONT RCB) SUPERSLIMS,600,55423,Bahrain,Manama,BAT
WINSTON - WHITE KS BOX,200,54580,Saudi Arabia,DAMMAM,JTI
PRINCE - WHITE 100's BOX,100,49630,Norway,Oslo,BAT
WINSTON - BALANCED BLUE KS RCB,200,54529,Turkey,Adana Airport,JTI
DAVIDOFF - (WHITE) KS OCTAGONAL PACK SLIMS,200,91764,Saudi Arabia,RIYADH,IMPERIAL BRANDS
CAMEL - ACTIVATE KS BOX C,200,67982,Brazil,Rio de Janeiro,JTI
VOGUE,200,39028,Vietnam,Cam Ranh,BAT
GAULOISES - BLONDES (RED) KS BOX,200,45358,France DP,Lyon Saint Exupery,IMPERIAL BRANDS
UNDEFINED,0,0,Costa Rica,San Jose,JTI
LUCKY STRIKE - CLICK 4 MIX KS BOX C,200,103220,Macedonia,Skopje,BAT
L&M - ORIGINAL LABEL KS BOX - BELGIUM DF - IDM BELGIUM,200,121878,Belgium,Charleroi,PMI
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Spain DP,Granada,BAT
WINSTON - CLASSIC KS BOX,200,54087,Spain DP,Gerona,JTI
CAMEL - BLUE KS BOX,400,52735,Macedonia,Skopje,JTI
MARLBORO - TROPICAL SPLASH MENTHOL KS RCS C MUL WHITE - GENERIC DF-ENG TXT,200,138525,Egypt,Sphinx,PMI
PARLIAMENT - PLATINUM BLUE KS RCS JUMBO RC WHITE - GENERIC DF-ENG TXT,200,122961,Kuwait,Kuwait,PMI
MARLBORO - ICE BLAST MEGA 8 MENTHOL KS BOX C WHITE - TAIWAN DF,200,104718,Taiwan,Taichung,PMI
MARLBORO - RED 3.5 100's BOX - GENERIC DF-ENG TXT,200,125835,Brazil,Brasilia,PMI
LUCKY STRIKE - CLICK & ROLL MENTHOL KS BOX C,200,58518,Mexico,Puerto Vallarta,BAT
LUCKY STRIKE - CHILLBERRY 8 MENTHOL KS BOX C,200,131995,Tunisia,Monastir,BAT
DAVIDOFF - GOLD KS BOX,200,88458,United Arab Emirates,Abu Dhabi,IMPERIAL BRANDS
MARLBORO - TOUCH 3.5 KS RCS SLIMS WHITE - GENERIC DF-ENG TXT - ALTERNATIVE,200,139320,Tunisia,Enfidha,PMI
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Spain DP,Bilbao,BAT
STATE EXPRESS 555 - (YELLOW) KS BOX,200,52627,China,Urumchi Diwobao,BAT
MARLBORO - BLUE ICE (2.0) MENTHOL KS BOX C WHITE - SOUTH AFRICA DF,200,100017,Namibia,Windhoek,PMI
CHESTERFIELD - BLUE (4.0) KS BOX 400 TRANSPARENT BUNDLE - ITALY DF - IDM ITALY,400,147508,Italy,Genoa,PMI
PARLIAMENT - AQUA BLUE KS RCB 200 JUMBO RC WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,122802,China,Ningbo Lishe,PMI
CAMEL - (YELLOW) KS BOX,600,49844,Dominican Republic,La Romana,JTI
WEST - SILVER KS BOX,200,46755,Saudi Arabia,DAMMAM,IMPERIAL BRANDS
L&M - RED LABEL (5.0 CWB) KS RCB - GENERIC DF-ENG TXT,200,123645,India,Cochin,PMI
VOGUE - BLEU 100's BOX SLIMS,200,50530,Morocco,Fes,BAT
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Mauritania,Nouakchott,BAT
WINSTON - LIGHTS 100's BOX SUPERSLIMS,400,54249,Morocco,Tangier,JTI
WEST - BLUE KS BOX,400,46754,Jordan,Amman,IMPERIAL BRANDS
WEST - RED KS BOX,200,46023,Russia,Moscow - Domodedovo,IMPERIAL BRANDS
DAVIDOFF - GOLD KS OCTAGONAL PACK,200,60523,Mexico,Monterrey,IMPERIAL BRANDS
L&M - DOUBLE FORWARD MENTHOL KS RCB WHITE - GENERIC DF-ENG TXT,200,123648,Colombia,Cartagena de Indias,PMI
KENT - NANOTEK NEO KS D-SHAPE PACK (FRONT RCB) SUPERSLIMS,400,55423,Turkey,Diyarbakir Airport,BAT
KARELIA - BLUE 100's BOX,200,50236,Turkey,Cukurova Airport,KARELIA TOBACCO
CHESTERFIELD - ORIGINAL (4.0) KS BOX - SPAIN DF - IDM SPAIN,200,123156,Spain,A Coruna,PMI
WINSTON - (RED) 100's BOX,200,56994,Spain DP,Reus,JTI
PHILIP MORRIS - KS BOX 600 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,600,121929,France DP,Paris Charles De Gaulle,PMI
MERIT - FILTER KS RCB WHITE - EGYPT DF - EGYPTAIR,200,59245,Egypt,Taba,PMI
ROTHMANS - (BLUE) KS BOX,200,46008,Macedonia,Skopje,BAT
L&M - BLUE LABEL (5.0 CWB) KS RCB - ENGLISH GHW TPD2 DF - IDM POLAND,200,124252,Poland,Radom,PMI
LIQUN - (RED) KS BOX,200,60578,China,Pengsheng,CHINA NATIONAL
UNDEFINED,200,0,China,Guiyang Longdongbao,CHINA NATIONAL
MARLBORO - BLACK MENTHOL (2.0) MENTHOL KS BOX WHITE - INDOCHINA DF,200,98204,Cambodia,Sihanoukville,PMI
DAVIDOFF - CLASSIC 90's OCTAGONAL PACK,200,43247,Turkey,Eskisehir Airport,IMPERIAL BRANDS
L&M - DOUBLE FORWARD MENTHOL KS RCB C WHITE - GENERIC DF-ENG TXT,200,157067,Brazil,Sao Paulo - Guarulhos,PMI
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,Israel,Tel-Aviv,IMPERIAL BRANDS
MARLBORO - PURPLE MENTHOL KS BOX C TRU WHITE - CHINA DF - IDM CN05 ZHUHAI DF (ZH),200,151533,China,Nanning Wuxu,PMI
MAYFAIR - KS BOX,400,44279,Great Britain,Norwich,JTI
MARLBORO - (GOLD 3.0) KS SOFT WHITE - GCC DF,200,113646,Bahrain,Manama,PMI
ESSE - CHANGE FROZEN MENTHOL 100's BOX C SUPERSLIMS,200,124472,South Korea,Cheongju,KT & G
ESSE - CHANGE LINN 100's D-SHAPE PACK (FRONT RCB) C MICROSLIMS,200,113559,South Korea,Jeju,KT & G
SEVEN STARS - KS SOFT,200,46303,Japan,Chubu,JTI
SEVEN STARS - 7 KS BOX,200,94944,Japan,Chubu,JTI
