Year,EBROMId,Volume
2024,60236215,1876
2024,60205798,58486
2024,60050287,28928
2024,60208303,91926
2024,60097158,813716
2024,60056536,4016
2024,60130874,56074
2024,60209384,106
2024,60242006,9490
2024,60237703,9070
2024,60128959,73670
2024,60122066,6405
2024,60167214,727
2024,60241222,37698
2024,50073664,39909
2024,60205583,782
2024,60121277,10477
2024,60210770,265075
2024,50078443,353187
2024,60257341,21883
2024,60272020,28
2024,60246889,293621
2024,50005374,9087
2024,50045491,31
2024,60213181,5157
2024,60194069,9883
2024,60169933,249
2024,60098765,16
2024,50071627,1371
2024,60055214,439236
2024,60076342,15312
2024,60241314,455
2024,60119462,1108
2024,60198843,31121
2024,60246645,13474
2024,60212427,2108
2024,60199079,1424448
2024,60129939,80387
2024,60240465,9820
2024,50002077,169170
2024,50010857,273944
2024,60205378,27807
2024,50065472,37290
2024,60193513,36345
2024,60240183,6188
2024,50064817,872
2024,50071399,606139
2024,60197022,134610
2024,50046589,1812
2024,60258123,15219
2024,60207069,64884
2024,60037600,25975
2024,60096254,49420
2024,60257330,19763
2024,60199101,4190
2024,50061242,15618
2024,50077854,9181
2024,60197084,4561
2024,60235953,49818
2024,60205303,94311
2024,60119454,501416
2024,60185296,20479
2024,60164810,34427
2024,60167187,4731
2024,60077232,619
2024,60129699,355790
2024,60199152,5528
2024,60196842,5838
2024,60275858,30542
2024,60277331,59873
2024,50035650,16057
2024,60124891,6949
2024,60193080,6079
2024,60165967,4477
2024,60122909,5385
2024,60039582,2657
2024,60236098,2
2024,60275286,27
2024,60195828,716
2024,60246658,9761
2024,60199062,97812
2024,60230993,519
2024,60118473,278592
2024,60276953,776
2024,60054268,38356
2024,60246999,107262
2024,60118786,2470
2024,60241178,34
2024,50001102,9428
2024,60046095,154659
2024,60163739,82
2024,60184678,113836
2024,60131466,57873
2024,60164501,1323977
2024,60235044,343
2024,60212177,36862
2024,60258084,53441
2024,60062680,5816
2024,60124285,197
2024,60212689,28345
2024,60232381,13594
2024,60210457,3988
2024,60274913,10710
2024,60240453,65193
2024,60235751,2244
2024,60064807,201441
2024,60166321,193421
2024,60197571,69356
2024,60061664,311095
2024,60239432,3701
2024,60163533,151
2024,50042349,51691
2024,60259284,23921
2024,50031783,21603
2024,60211985,84328
2024,50048260,6458
2024,60257442,19755
2024,60235976,8229
2024,60208628,255304
2024,60095695,156
2024,60074189,817
2024,60048637,30767
2024,60123072,10033
2024,60075482,158849
2024,60061338,126213
2024,50021140,41391
2024,50073821,231033
2024,60188841,5970
2024,60169959,11219
2024,50075736,52718
2024,60234815,8165
2024,60193526,425045
2024,50037135,31508
2024,60271723,8
2024,60126423,3802583
2024,60055298,4915
2024,60073200,10141
2024,60196477,34006
2024,60039655,24721
2024,60044054,150126
2024,60077780,193749
2024,60078064,387001
2024,60239980,27609
2024,60193494,195
2024,50050087,7034
2024,50069730,11871
2024,50059113,5034
2024,60236028,9
2024,60214170,186406
2024,60188572,1663
2024,60129971,215122
2024,50034505,330
2024,60049323,1861
2024,60211982,206777
2024,60273371,17658
2024,50024166,1166
2024,60126815,1790
2024,60118115,15906
2024,60257426,6803
2024,60241048,150
2024,50073731,290934
2024,60196484,29010
2024,60064395,8067
2024,60256922,195965
2024,60205995,19147
2024,60194280,606
2024,60238476,2032
2024,50000129,109178
2024,60061217,79
2024,50000235,3694
2024,60077326,36746
2024,60046063,28173
2024,60078305,260927
2024,50046535,628
2024,50072475,116
2024,60230358,38067
2024,50022565,5451
2024,60064778,221
2024,60077866,11427
2024,60076303,24
2024,60049916,172821
2024,50065310,592
2024,60212325,18914
2024,60199340,10218
2024,60118974,547489
2024,60239356,134781
2024,60207396,4
2024,60071140,714
2024,60211991,8053
2024,60125798,472
2024,60079329,1220
2024,60194330,179780
2024,60237835,481
2024,60196225,14291
2024,60125329,19006
2024,60055097,224625
2024,50071510,155520
2024,60162527,32011
2024,50004964,15229
2024,50068878,7825
2024,60126741,1699
2024,60167507,217
2024,60130727,31400
2024,60230330,562
2024,60036917,15129
2024,50047187,26070
2024,50040152,2259
2024,60077557,3094
2024,50050034,2676
2024,50034361,290
2024,50042378,15651
2024,60271618,4614
2024,60199029,9
2024,60211981,132428
2024,60275998,60712
2024,60053448,9989
2024,60185668,15475
2024,50069299,90215
2024,60274978,158036
2024,60128974,13641
2024,60205969,7398
2024,60049115,1918
2024,60125905,167760
2024,60081958,557669
2024,50037296,12217
2024,50073678,893
2024,60214398,21509
2024,50080174,7402
2024,60231853,345
2024,60232883,8113
2024,60041182,102053
2024,60238272,1147
2024,60125157,72999
2024,60136065,17773
2024,60195563,60787
2024,60166879,3790
2024,50048536,108126
2024,60230731,101009
2024,60259136,69348
2024,60127352,384
2024,60257221,945
2024,50073721,1669
2024,60163688,45239
2024,60037881,6732
2024,50080985,15850
2024,60212982,198
2024,60166216,75
2024,60240100,25505
2024,60062994,18692
2024,60207640,77223
2024,50032078,365622
2024,60098347,119837
2024,50022655,6300
2024,60048643,377
2024,60275264,20015
2024,60235955,12025
2024,60240288,16207
2024,60235417,288246
2024,60256570,34862
2024,60055635,35178
2024,60193116,620875
2024,50003200,60182
2024,50068062,104346
2024,60257430,26016
2024,60189091,34099
2024,60240853,62
2024,60231798,9829
2024,60241409,47
2024,60130448,806
2024,60196331,19160
2024,60075420,26882
2024,60212675,8396
2024,60167728,78276
2024,60235380,63555
2024,60214401,29937
2024,50041010,1611
2024,60213167,16487
2024,60130120,126
2024,60189189,132897
2024,60162160,14919
2024,60058036,535
2024,50015492,231984
2024,60240505,654
2024,60257301,113655
2024,60233690,44877
2024,60123700,62078
2024,60074050,2918
2024,60136556,23003
2024,60196808,175327
2024,50055916,32868
2024,60125006,32105
2024,60192469,75460
2024,50039488,9727
2024,60207337,2722
2024,60240117,3681
2024,60256869,80298
2024,60276090,3300
2024,60118106,2271
2024,60196564,86380
2024,60054851,120239
2024,60047140,67647
2024,60061865,261571
2024,60183205,479
2024,60209484,701
2024,60169902,1457
2024,60231209,1763
2024,60129304,8111
2024,60199197,68817
2024,60208285,770494
2024,60125793,515
2024,60169802,91
2024,50069274,9302
2024,60129611,1236050
2024,60137633,12676
2024,60121350,220
2024,60061938,79213
2024,60123157,4230
2024,60044660,416922
2024,60038616,212562
2024,60078755,206
2024,60166306,8740340
2024,50070955,128064
2024,60232953,53791
2024,60126418,79351
2024,60235161,688
2024,60241296,23059
2024,50072349,245124
2024,50078047,621
2024,60052338,18687
2024,60182836,611567
2024,60195618,4430
2024,50077999,62217
2024,50055917,8787
2024,60230045,2002
2024,50008662,9309
2024,60048634,53752
2024,60206298,2125
2024,60238529,47649
2024,60197203,8303
2024,60235738,8412
2024,60208142,817350
2024,60239580,103066
2024,60122748,23649
2024,50004448,324664
2024,60097904,168043
2024,50066272,3695
2024,60076562,1
2024,60213808,1943
2024,60208413,21166
2024,60055424,49575
2024,60182988,610308
2024,60062849,2758
2024,50041531,28301
2024,60119202,5099
2024,50080316,1090
2024,60205843,38983
2024,60257526,42610
2024,60061416,3110
2024,50034360,869
2024,60211889,59095
2024,60183585,26034
2024,50081153,83993
2024,60240044,216
2024,60211952,65187
2024,60061800,212852
2024,60207407,33086
2024,50032756,99317
2024,60274991,27460
2024,60232240,704
2024,60040416,108026
2024,60131110,2807
2024,60124313,109768
2024,60232380,8823
2024,60279263,18057
2024,60167281,132953
2024,60246896,50022
2024,50068146,698281
2024,60165036,489
2024,60242634,19445
2024,60232253,11627
2024,60131167,111
2024,60041236,63625
2024,60118639,330110
2024,60206032,25826
2024,60165962,43795
2024,60256437,1598
2024,60118430,43
2024,50033435,9015
2024,50009485,211272
2024,60193547,1328
2024,60213602,4708
2024,60099461,2516
2024,60238047,3482
2024,60072130,936
2024,50068162,33715
2024,60122970,7871
2024,60182742,2175
2024,60128388,2336606
2024,60162823,250
2024,60136849,2420
2024,60137132,15525
2024,50034430,63309
2024,60169723,10788
2024,60197272,8257
2024,60047131,17733
2024,60246475,245
2024,50071416,4961
2024,50038589,689535
2024,60097824,18370
2024,60234448,11318
2024,50051088,16613847
2024,60072306,309760
2024,60165139,65
2024,60125455,21667
2024,50066168,102686
2024,60206284,31
2024,60126721,119833
2024,50072194,21084
2024,60128365,41540
2024,60055983,10502
2024,60211947,275585
2024,50041830,1941
2024,50073708,8284
2024,60196383,302458
2024,60234739,958
2024,60163472,858011
2024,60212728,457037
2024,50051662,11079
2024,60073750,4875
2024,60167418,82833
2024,60236869,15465
2024,60233415,27365
2024,60118459,346
2024,60199194,17828
2024,50064487,6025
2024,60118419,6659
2024,50027168,105926
2024,60080303,197929
2024,60129257,1439
2024,60243522,11909
2024,50011492,10080
2024,50071390,3365
2024,50072493,56
2024,60193688,298
2024,60246839,3655
2024,50064239,4842
2024,50019536,29554
2024,50022248,10524
2024,60079114,281850
2024,50024640,31942
2024,50051766,5014
2024,60211787,548595
2024,60212711,7142
2024,60062676,48664
2024,60210447,89801
2024,60211930,3774
2024,60195805,54
2024,60279271,440
2024,50072370,3
2024,60194452,117
2024,50041609,1308
2024,60125715,31827
2024,60278572,356
2024,50046395,10056
2024,60047358,4544
2024,60257229,74709
2024,60205419,14054
2024,60196436,116317
2024,60241181,3012
2024,50049281,65069
2024,60170036,48
2024,60214554,669
2024,50000569,5224
2024,60196460,165
2024,60188894,27644
2024,60075901,198
2024,60272977,281
2024,60136694,22587
2024,60208635,315
2024,60081909,436948
2024,60126846,105643
2024,60275833,3817
2024,50064367,48101
2024,60233450,7432
2024,60057971,71807
2024,60198788,7531
2024,50035983,137428
2024,60241218,56
2024,60198823,3799
2024,60242534,24519
2024,60196552,146
2024,60237698,4431
2024,50008356,7443
2024,60095658,20276
2024,60135176,3389223
2024,60277207,209780
2024,50063858,128036
2024,60096260,44610
2024,60230870,59055
2024,60192397,4693
2024,60210346,26035
2024,60046057,3348
2024,60184668,15941
2024,50011085,14
2024,60199147,2639
2024,50037668,5757
2024,60137658,1714
2024,50010681,56102
2024,60256335,2402
2024,60196153,282262
2024,50078820,335
2024,60123800,12057
2024,50074526,2331
2024,60232751,52468
2024,60233089,8779
2024,60165064,97252
2024,60128590,19248
2024,50019807,10798
2024,60231799,18301
2024,60236260,75178
2024,60214287,4821
2024,60236089,47
2024,50034658,279
2024,60162370,2374117
2024,60128603,85195
2024,50009246,31554
2024,60214023,871871
2024,60258979,2
2024,60062213,34
2024,50037067,84715
2024,60207280,7472
2024,60192480,15272
2024,50011596,305802
2024,60041174,131366
2024,60233396,16166
2024,60080220,59
2024,60100075,85403
2024,50047264,54537
2024,60256842,376053
2024,60165019,79
2024,60117989,80005
2024,60163961,71
2024,60230092,21
2024,50019262,18461
2024,60242549,71981
2024,60236526,601020
2024,60188828,4
2024,60240174,67733
2024,60246690,19527
2024,50001665,550
2024,60074242,3240
2024,60257331,7593
2024,50071530,1271
2024,60136077,153818
2024,60170045,9
2024,60080109,12727
2024,60237688,17569
2024,60207696,7662
2024,60166856,7733
2024,50071357,216996
2024,50070236,2565
2024,60239584,302
2024,60080106,12784
2024,60058038,14444
2024,60122749,26806
2024,60123882,82253
2024,60236865,241
2024,60196336,22
2024,60122376,651326
2024,60081809,26760
2024,60279515,3603
2024,60038878,346057
2024,60238421,131857
2024,60256612,1513
2024,60247277,83766
2024,60276038,115842
2024,60096097,446
2024,50080803,58171
2024,60136829,257204
2024,60210883,15205
2024,60214234,17375
2024,60167727,73709
2024,60240612,100
2024,50071394,2795
2024,60039207,51736
2024,60188664,30382
2024,60196503,2399
2024,60136504,305
2024,60205313,260237
2024,60209791,2930
2024,60238614,9970
2024,60196719,62789
2024,60230656,46215
2024,60193768,94422
2024,60277034,9927
2024,60234814,24734
2024,50004499,35554
2024,60136581,290680
2024,60184736,5984
2024,60135624,8
2024,60195468,36666
2024,60196972,8271
2024,50058310,496037
2024,60188317,48219
2024,50065888,49
2024,60272268,367
2024,60135618,46619
2024,60056183,3085
2024,60214154,315
2024,60130174,2948
2024,60127143,38836
2024,60165977,1071582
2024,60230639,1135
2024,60207450,47
2024,60121125,3
2024,60171593,2007
2024,60214018,45111
2024,60214467,22542
2024,60079273,11
2024,60256751,28676
2024,50066085,2
2024,50049052,471472
2024,50074559,650177
2024,60211684,17995
2024,50064485,32
2024,60075753,24555
2024,60193529,10791
2024,60122783,20786
2024,60055074,213708
2024,60209481,170
2024,60197563,10917
2024,60230713,11564
2024,60128728,9952
2024,60038534,1592986
2024,60120814,75
2024,60232451,54154
2024,60240517,6321
2024,60123155,11642
2024,60199017,521764
2024,60122037,4048
2024,60246899,95223
2024,60049892,4805
2024,50073698,67767
2024,60055295,9155
2024,60211207,7513
2024,60272584,280228
2024,60162775,4071
2024,60239165,5649
2024,50039682,9068
2024,50000380,10701
2024,60206785,96
2024,60258126,418344
2024,60195990,880
2024,50068310,17284
2024,60074917,546
2024,60193995,5362
2024,60271544,130263
2024,50007986,27186
2024,60274297,1932
2024,60162216,16190
2024,60127678,23
2024,50058218,1483311
2024,60125103,6397
2024,50068784,6135
2024,50028780,1737564
2024,60279811,17530
2024,50020605,360427
2024,60276705,865
2024,50073323,29347918
2024,60207500,32
2024,60163308,22432
2024,60276922,185
2024,60062168,221825
2024,60131485,1386415
2024,60169839,417
2024,60123032,29882
2024,60118705,115275
2024,60207615,10002
2024,60164847,12
2024,60278829,4360
2024,50007989,22848
2024,60274607,351
2024,50036546,27287
2024,60209348,937
2024,60243458,3553
2024,50025788,60
2024,60208158,1
2024,60275794,2272
2024,50073667,10158
2024,60212598,2
2024,50017598,7
2024,60169184,28
2024,60095703,10036809
2024,60275046,1480
2024,60232780,1727
2024,50049832,94479
2024,60275266,29524
2024,60194760,14586
2024,60230231,587
2024,60099459,9640
2024,50078699,3
2024,50073718,1206
2024,50052147,209
2024,60272077,2670
2024,60096117,7361
2024,60212236,132006
2024,60054446,1871724
2024,60055073,4936
2024,60236375,21
2024,60165297,2
2024,60276087,304
2024,60235065,182224
2024,50076831,580
2024,60210773,23410
2024,60230672,24622
2024,60168723,43
2024,60135968,105706
2024,50019068,740214
2024,60079026,18326
2024,60129199,84845
2024,60233269,1077
2024,60231827,149716
2024,60258977,58
2024,50069636,105332
2024,60126990,57375
2024,60279546,6928
2024,60197562,37
2024,60207834,1480
2024,60127764,1383
2024,60212640,42333
2024,60236496,2
2024,60207296,3
2024,60095513,1
2024,50019452,25931
2024,50060051,4655
2024,60239371,7503
2024,60232413,44909
2024,60055430,26683
2024,60279583,1262
2024,60095731,6573
2024,60235691,40604
2024,60212327,159378
2024,60240748,699
2024,60122776,1083
2024,60199464,16563
2024,60232503,32906
2024,60279516,248412
2024,60118560,1
2024,60209731,29199
2024,60240759,4232
2024,50064661,1
2024,60281197,18690
2024,50080853,7
2024,60277334,117
2024,60206056,5
2024,60233579,30449
2024,60279502,2315
2024,60237869,2
2024,50028921,2
2024,60185271,2562
2024,60168573,492
2024,60239118,54609
2024,60236095,1
2024,60238808,26
2024,60073032,233784
2024,60275859,5390
2024,60240755,4521
2024,60280070,53
2024,60280659,941
2024,60279649,324
2024,60210495,659
2024,60210002,1
2024,60234451,1416
2024,60239146,1
2024,60135629,1
2024,60280369,451
2024,60207216,8
2024,50001395,1
2024,60240771,85
2024,60119936,1
2024,60280356,1280
2024,60046414,1
2024,60213612,30
2024,60078939,137
2024,60240569,834
2024,60212916,1848
2024,60207179,2945
2024,60046002,1360
2024,60214156,499
2024,60196695,175811
2024,50050071,20446
2024,60214226,104074
2024,60211665,174240
2024,60257437,36765
2024,60186055,97360
2024,60130904,47709
2024,60230577,18104
2024,60188815,105413
2024,60210727,626182
2024,60162510,195131
2024,60097885,87008
2024,60095351,15998
2024,60205689,247
2024,50046538,3217
2024,60076356,491247
2024,50031753,146152
2024,50069177,130970
2024,50050538,27
2024,50028755,161
2024,60075123,1331
2024,60186053,3825
2024,60205915,17
2024,60257521,79570
2024,60127394,6635
2024,50074007,12090
2024,60198923,444
2024,60212904,666
2024,50073680,7689
2024,60118970,42143
2024,60240452,106526
2024,60127011,33
2024,60257328,85009
2024,60120756,18605
2024,60137710,13244
2024,50058449,350014
2024,60168044,13728
2024,60214553,120017
2024,60058094,21290
2024,60240127,1147
2024,60165863,2175
2024,50066799,13876
2024,60214317,10242
2024,60163915,615
2024,60125989,41375
2024,60280528,25099
2024,60246659,89517
2024,60169953,3430
2024,60194698,103333
2024,60078799,217752
2024,60072339,64782
2024,60213822,4361
2024,60211531,243490
2024,50077142,26694
2024,60193160,8903
2024,60064661,61244
2024,60210806,1452937
2024,60207872,23149
2024,50050073,7682
2024,60164753,11825
2024,60184816,209390
2024,50071261,68504
2024,60247278,234432
2024,50072462,569
2024,50007722,7032
2024,60230333,8173
2024,60121236,112327
2024,60209362,166545
2024,50054706,38740
2024,60205806,230
2024,60166007,13694
2024,60047193,10533
2024,50065188,1594
2024,60135748,19873
2024,60163554,6032
2024,60039928,124761
2024,60235743,18550
2024,60192414,655
2024,50071373,21
2024,60277209,5800
2024,60098427,27416
2024,60239237,37441
2024,60184715,15915
2024,50013694,210885
2024,60137645,73861
2024,60198850,137
2024,60197436,33
2024,60127194,63700
2024,60196377,2333
2024,60273366,60335
2024,60197188,354
2024,60212693,84962
2024,60276716,2360
2024,50070415,52943
2024,50064082,44135
2024,60051556,777221
2024,60258680,955
2024,60125527,23798
2024,60082035,13076
2024,60097576,1822274
2024,50028795,273336
2024,60230010,35826
2024,60082490,2513
2024,60072097,10723
2024,50035654,4016
2024,60196262,74572
2024,50057952,11114
2024,50078278,18975
2024,60078311,33508
