SKU,Item per Bundle,CR_BrandId,DF_Market,Location,TMO
ESSE - CHANGE 1MG 100's BOX C SUPERSLIMS,200,90020,China,Nanning Wuxu,KT & G
L&M - BLUE LABEL (5.0 CWB) KS RCB WHITE - UAE DF,200,122907,United Arab Emirates,Ras El Khaymah,PMI
UNDEFINED,0,0,United Arab Emirates,Ras El Khaymah,IMPERIAL BRANDS
DOUBLE HAPPINESS - SUPER MILD KS BOX,200,58266,China,Hangzhou Xiaoshan,NANYANG BROTHERS
FURONGWANG - KS BOX,200,103407,China,Taiyuan Wusu,CHINA NATIONAL
WINSTON - KS BOX,200,45182,Dominican Republic,Punta Cana - Higuey,JTI
SEVEN STARS - LIGHTS KS SOFT,200,50060,China,Kunming Wujiaba,JTI
MARLBORO - (GOLD 3.0) KS RCB 400 WHITE - SOUTH ASIA DF,400,113637,Maldives,Male,PMI
MARLBORO - FLAVOR MIX (FWD) KS BOX - TURKEY DF,200,95449,Turkey,Kutahya Airport,PMI
PETER STUYVESANT - EXTRA MILD KS BOX,200,44451,South Africa,Johannesburg,BAT
ROTHMANS - INTERNATIONAL KS BOX,200,45801,Kyrgyzstan,Manas,BAT
WINSTON - WHITE KS BOX,600,54580,Bahrain,Manama,JTI
PARLIAMENT - AQUA BLUE 100's RCB WHITE - JAPAN DF,200,97142,Japan,Naha,PMI
WINSTON - CLASSIC KS BOX,200,54087,Sweden,Malmo,JTI
WINSTON - CLASSIC KS BOX,400,54087,Panama,Panama Tocumen,JTI
MEVIUS - WIND BLUE KS RCB,200,89727,Kyrgyzstan,Manas,JTI
MARLBORO - DOUBLE MIX MIX KS RCS C JUMBO RC WHITE - GENERIC DF-ENG TXT,200,123412,Iraq,Baghdad,PMI
WINSTON - KS BOX,200,45182,China,Zhengzhou Xinzheng,JTI
FORTUNA - AZUL KS BOX,200,55863,Spain,Valencia,IMPERIAL BRANDS
STATE EXPRESS 555 - GOLD KS RCB,200,56499,South Korea,Busan - Kimhae,BAT
KARELIA - LIGHTS KS BOX,200,43795,Tunisia,Jerba,KARELIA TOBACCO
STERLING - DUAL KS BOX C,400,99392,Great Britain,Leeds Bradford,JTI
DUNHILL - INTERNATIONAL 100's BOX,200,46041,China,Shenyang Taoxian,BAT
ESSE - ONE 100's BOX SUPERSLIMS,200,50922,South Korea,Seoul,KT & G
MARLBORO - RED 3.5 KS BOX - SPAIN DF - IDM SPAIN,200,125679,Spain,Mahon Airport,PMI
MARLBORO - ICE BLAST MICRO MENTHOL 100's BOX C SUPERSLIMS WHITE - CHINA DF - IDM CN05 SUNRISE DF (RS),200,109527,China,Shanghai Hongqiao,PMI
.COM,200,40100,Laos,Vientiane,Undefined
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Great Britain,London Southend Airport,IMPERIAL BRANDS
SALEM - MENTHOL KS BOX,200,44768,China,Shanghai Pudong,JTI
L&M - RED LABEL (5.0 CWB) KS RCB - SPAIN DF - IDM SPAIN,200,123310,Spain,Bilbao,PMI
UNDEFINED,0,0,Russia,Samara,OTHER LOCAL TMO IND.
ASHIMA - KS BOX SUPERSLIMS,200,103392,Indonesia,Ngurah Rai,CHINA NATIONAL
DUNHILL - (BLUE) KS BOX,200,49364,China,Shenyang Taoxian,BAT
ROTHMANS - (BLUE) KS BOX,200,46008,Italy,Naples,BAT
WINSTON - FRESH MENTHOL MENTHOL 100's BOX SUPERSLIMS,200,60461,Turkey,Izmir Airport,JTI
ZHONG NAN HAI - FIVE KS BOX,200,56694,China,Hebei,CHINA NATIONAL
NATURAL AMERICAN SPIRIT - (YELLOW) KS SOFT,200,49916,Brazil,Brasilia,JTI
KENT - SPARK SILVER KS RCB,200,106880,Guatemala,Guatemala City,BAT
PARLIAMENT - NIGHT BLUE KS RCB JUMBO RC WHITE - RUSSIA DF - IDM RUSSIA,200,121938,Russia,St. Petersburg Pulkovo,PMI
DAVIDOFF - (WHITE) KS OCTAGONAL PACK SLIMS,200,91764,Bosnia-Herzegovinia,Banja Luka,IMPERIAL BRANDS
MARLBORO - SHUFFLE MENTHOL KS RCS C MUL WHITE - GENERIC DF-ENG TXT,200,123493,Morocco,Tangier,PMI
MARLBORO - GOLD (3.5) KS RCB - ENGLISH GHW TPD2 DF - IDM POLAND,200,123056,Poland,Bydgoszcz,PMI
MERIT - (ORANGE) KS BOX - ITALY DF - IDM ITALY,200,120994,Italy,Palermo,PMI
WINSTON - EXPAND DUO KS BOX C,600,121580,Morocco,Nador,JTI
DAVIDOFF - LIGHTS 90's OCTAGONAL PACK,200,43250,Greece,Heraklion Airport,IMPERIAL BRANDS
LAMBERT & BUTLER - KS BOX,200,43912,Spain DP,Palma De Mallorca,IMPERIAL BRANDS
LAMBERT & BUTLER - KS BOX,600,43912,Cape Verde,Espargos,IMPERIAL BRANDS
MERIT - FILTER KS RCB TRANSPARENT BUNDLE WHITE - GENERIC DF-ENG TXT,200,125567,Tunisia,Tozeur,PMI
SILK CUT - PURPLE KS BOX,200,45375,Spain DP,Granada,JTI
WINSTON - CASTER WHITE 7 KS RCB,600,109453,Turkey,Ankara Airport,JTI
GAULOISES - BLONDES (RED) KS BOX,400,45358,Tunisia,Tunis,IMPERIAL BRANDS
MAYFAIR - SKY BLUE KS BOX,600,46686,Great Britain,Newcastle,JTI
20 MARS - INTERNATIONAL LS BOX,200,44004,Tunisia,Tozeur,REGIE NATIONAL
GAULOISES - BLONDES LEGERES KS BOX,200,43534,China,Kunming Wujiaba,IMPERIAL BRANDS
LAMBERT & BUTLER - BLUE KS BOX,200,96896,Mexico,Puerto Vallarta,IMPERIAL BRANDS
MERILYN - (PINK) 100's BOX SUPERSLIMS,200,87884,Turkey,Samsun Airport,KING'S TOBACCO
KENT - SWITCH KS RCB C,200,62490,Kazakhstan,Almaty,BAT
WINSTON - LIGHTS KS RCB,200,54555,Russia,Makhachkala,JTI
SEVEN STARS - KS BOX,200,46302,China,Quanzhou,JTI
LUCKY STRIKE - ORIGINAL RED KS BOX,400,51260,Tunisia,Tunis,BAT
DUNHILL - INTERNATIONAL KS BOX,400,47577,Morocco,Casablanca,BAT
MARLBORO - FINE TOUCH 3.5 KS RCT SLIMS WHITE - ENGLISH GHW TPD2 DF - IDM GREECE,200,124701,Greece,Alexandoupolis,PMI
MARLBORO - DOUBLE ICE KS RCS 600 C SPECIAL OUTER WHITE - GCC DF,600,114978,India,Hyderabad,PMI
CASTER - MILD KS BOX,200,46127,China,Wenzhou Longwan,JTI
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,China,Hebei,BAT
KENT - SURROUND (SILVER) KS RCB,200,107236,Turkey,Antalya Gazipasa Airport,BAT
.COM,200,40100,South Korea,Daegu,Undefined
CHESTERFIELD - ORIGINAL (4.0) KS BOX - GENERIC DF-ENG TXT,200,124032,Tunisia,Jerba,PMI
PETER STUYVESANT - (RED) KS BOX,200,50531,Greece,Santorini,BAT
MARLBORO - RED 3.5 KS BOX - GENERIC DF-ENG TXT,200,125837,Rwanda,Kigali,PMI
MARLBORO - SUMMER SPLASH MENTHOL KS BOS C MUL WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,144126,China,Hangzhou Xiaoshan,PMI
LUCKY STRIKE - MENTHOL KS BOX,200,46496,China,Pengsheng,BAT
MARLBORO - RED 3.5 100's BOX - GENERIC DF-ENG TXT,200,125835,Brazil,Viracopos,PMI
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,China,Ningbo Lishe,IMPERIAL BRANDS
KENT - SPARK SILVER KS RCB,200,106880,Mexico,Cozumel,BAT
L&M - BLUE LABEL (5.0 CWB) KS RCB - SOUTH AFRICA DF,200,122514,Angola,Luanda,PMI
MARLBORO - TROPICAL SPLASH MENTHOL KS BOX C MUL WHITE - CHINA DF - IDM CN05 CHINA DF GROUP (ZM),200,125149,China,Wuhan Tianhe,PMI
MARLBORO - RED 3.5 KS BOX 400 - GENERIC DF-ENG TXT,400,125841,Tunisia,Tunis,PMI
MARLBORO - GOLD (3.5) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139305,Ghana,Accra,PMI
DOUBLE HAPPINESS - SUPER MILD KS BOX,200,58266,China,Chongqing Jiangbei,NANYANG BROTHERS
CAMEL - BLUE KS BOX,200,52735,Mongolia,Ulaanbaatar,JTI
WINSTON - BLUE KS BOX,400,54088,Chile,Santiago Arturo Merino Benitez,JTI
PEACE - LIGHTS KS BOX,200,46273,Japan,Tokyo - Narita,JTI
WINSTON - BLUE KS BOX,200,54088,Mexico,Monterrey,JTI
MARLBORO - BLOSSOM FUSION MENTHOL KS BOX C CHI WHITE - JAPAN DF,200,138184,Japan,Okayama,PMI
MARLBORO - (RED FWD) KS SOFT - JAPAN DF,200,95631,Japan,Chubu,PMI
DAVIDOFF - CLASSIC 90's OCTAGONAL PACK,200,43247,Greece,Alexandoupolis,IMPERIAL BRANDS
PETER STUYVESANT - (RED) KS BOX,200,50531,Greece,Chania,BAT
MARLBORO - DOUBLE ICE KS RCS C JUMBO RC WHITE - GENERIC DF-ENG TXT,200,123409,Iraq,Erbil International Airport,PMI
PANDA - KS BOX,200,51675,China,Shanghai Hongqiao,CHINA NATIONAL
UNDEFINED,0,0,Saudi Arabia,Jeddah,JTI
PEACE - (BLUE) 100's TIN,200,71000,Japan,Tokyo - Narita,JTI
PARLIAMENT - AQUA BLUE KS RCB 200 JUMBO RC WHITE - CHINA DF - IDM CN05 ZHUHAI DF (ZH),200,122801,China,Nanning Wuxu,PMI
MARLBORO - (RED FWD) KS BOX 400 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,400,123636,France,Paris Orly,PMI
CAMEL - (BLUE) KS BOX,200,45351,Germany,Munich,JTI
LD - RED KS BOX,600,50138,United Arab Emirates,Dubai,JTI
VOGUE - BLEUE 100's BOX SUPERSLIMS,200,51105,Kazakhstan,Astana,BAT
LUCKY STRIKE - CLICK & ROLL KS BOX C,200,59257,Colombia,Bogota,BAT
LUCKY STRIKE - CLICK & ROLL KS BOX C,600,59257,Chile,Santiago Arturo Merino Benitez,BAT
RICHMOND - MENTHOL KS BOX,200,44641,Spain DP,Madrid Barajas,IMPERIAL BRANDS
MEVIUS - EXTRA LIGHTS KS SOFT,200,88925,Japan,Tokyo - Narita,JTI
VOGUE - (BLUE) 100's L-STICK ROUND CORNER BOX SUPERSLIMS,200,68664,Morocco,Casablanca,BAT
ESSE - SOON 0.1 100's BOX SUPERSLIMS,200,56480,South Korea,Incheon,KT & G
GAULOISES - BLONDES ULTRA LIGHTS KS BOX,400,46806,Jordan,Amman,IMPERIAL BRANDS
DAVIDOFF - BLUE 90's OCTAGONAL PACK,200,45961,Jordan,Amman,IMPERIAL BRANDS
SEVEN STARS - 10 KS BOX,200,94949,Japan,Osaka - Kansai,JTI
PARLIAMENT - AQUA BLUE KS RCB JUMBO RC WHITE - RUSSIA DF - IDM RUSSIA,200,121936,Russia,Moscow - Domodedovo,PMI
UNDEFINED,0,0,Kenya,Jomo Kenyatta,IMPERIAL BRANDS
MAYFAIR - SKY BLUE KS BOX,400,46686,Mexico,Mexico City,JTI
CHESTERFIELD - ORIGINAL (4.0) KS BOX - SPAIN DF - IDM SPAIN,200,123156,Spain DP,Santiago De Compostela,PMI
DAVIDOFF - (WHITE) KS BOX,200,70865,China,Jinan Xiaoqiang,IMPERIAL BRANDS
SUPERKINGS - BLUE 100's BOX,200,46019,Mexico,Puerto Vallarta,IMPERIAL BRANDS
VOGUE - LILAS 100's BOX SUPERSLIMS,200,51103,France,Nice,BAT
ROTHMANS - INTERNATIONAL KS BOX,200,45801,Turkey,Izmir Airport,BAT
GAULOISES - BLONDES (BLUE) KS BOX,600,45969,Morocco,Ouarzazate,IMPERIAL BRANDS
DAVIDOFF - WHITE 100's OCTAGONAL PACK SUPERSLIMS,200,49888,Saudi Arabia,Medina,IMPERIAL BRANDS
STATE EXPRESS 555 - KS BOX,200,44926,China,Hangzhou Xiaoshan,BAT
GLAMOUR - BLUE 100's BOX SLIMS,200,56559,Italy,Palermo,JTI
MEVIUS - OPTION KS RCB C,200,91512,China,Hebei,JTI
VOGUE - (BLUE) 100's L-STICK ROUND CORNER BOX SUPERSLIMS,400,68664,Morocco,Fes,BAT
MARLBORO - (GOLD 3.0) KS RCB WHITE - JAPAN DF,200,113865,Japan,Sendai,PMI
CHESTERFIELD - REMIX MENTHOL KS RCB C WHITE - GENERIC DF-ENG TXT,200,138538,Morocco,Fes,PMI
CORSET - (LILAC) 100's BOX SUPERSLIMS,200,105816,Spain DP,Madrid Barajas,KING'S TOBACCO
KENT - MIX AROMA KS RCB C,200,101267,Turkey,Bodrum Airport,BAT
SUPERKINGS - BLUE 100's BOX,200,46019,Canary Islands,La Palma,IMPERIAL BRANDS
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS RCS C WRG JUMBO RC WHITE - UAE DF,200,122852,United Arab Emirates,Dubai,PMI
WINSTON - BLUE KS RCB,400,53483,Morocco,Ouarzazate,JTI
STATE EXPRESS 555,200,38071,China,Nanchang Changbei,BAT
ESSE - PRESSO 100's BOX SUPERSLIMS,200,89342,South Korea,Cheongju,KT & G
MARLBORO - WHITE MINT (2.0) MENTHOL KS BOX ORH WHITE - GENERIC DF-ENG TXT,200,125088,Dominican Republic,Santo Domingo Las Americas,PMI
MARLBORO - GOLD (3.5) KS RCB 600 SPECIAL OUTER - ZONE 1 DF - IDM SWITZERLAND,600,124707,Switzerland,Basel,PMI
MARLBORO - GOLD (2.0 ORIGINAL) KS BOX 400 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,400,123635,French Guyana,Cayenne,PMI
MARLBORO - TOUCH 3.5 KS RCS SLIMS WHITE - GENERIC DF-ENG TXT,200,123438,Morocco,Marrakech,PMI
WINSTON - KS SOFT,400,45184,Morocco,Tangier,JTI
GAULOISES - BLONDES (BLUE) KS BOX,200,45969,Germany,Duesseldorf,IMPERIAL BRANDS
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,Spain DP,Valencia,BAT
MARLBORO - SILVER BLUE (3.5) KS RCB WHITE - KOREA DF,200,122868,South Korea,Daegu,PMI
PRINCE - RICH TASTE KS BOX,200,51120,Germany,Frankfurt,BAT
MARLBORO - (GOLD 3.0) KS RCB - AFRICA DF-ENG TXT,200,114698,Ethiopia,Addis Ababa,PMI
ZHONG NAN HAI - LIGHTS 8 KS BOX,200,52327,Hong Kong,Hong Kong,CHINA NATIONAL
WINSTON - BLUE KS BOX,400,54088,Senegal,Leopold Sedar Senghar,JTI
MILD SEVEN - INTERNATIONAL KS BOX,200,45709,China,Jinan Xiaoqiang,JTI
MARLBORO - RED 3.5 KS BOX 400 - GENERIC DF-ENG TXT,400,125841,Aruba,Oranjestad,PMI
PETER JACKSON - BLUE + FRESH BURST KS BOX C TRANSPARENT BUNDLE - AUSTRALIA DOM,200,120988,Australia,Perth,PMI
WINSTON - CLASSIC KS BOX,200,54087,Spain DP,Madrid Barajas,JTI
KARELIA - 100's BOX SUPERSLIMS,200,48115,Turkey,Bodrum Airport,KARELIA TOBACCO
RAISON - SUN PRESSO KS BOX C,200,95025,South Korea,Daegu,KT & G
NATURAL AMERICAN SPIRIT - (YELLOW) KS BOX,400,54462,Brazil,Sao Paulo - Guarulhos,JTI
VOGUE - SUPERSLIMS (PINK) 100's BOX SUPERSLIMS,200,48721,Taiwan,Taipei - Taoyuan,BAT
DUNHILL - (WHITE) KS BOX,200,53297,China,Hangzhou Xiaoshan,BAT
CAMEL - BLUE KS BOX,200,52735,Spain,Almeria,JTI
WINSTON - BLUE KS RCB,200,53483,Morocco,Tangier,JTI
L&M - BLUE LABEL (5.0 CWB) KS RCB - TURKEY DF,200,122610,Turkey,Eskisehir Airport,PMI
L&M - RED LABEL (5.0 CWB) KS RCB - CES-EE-CA DF-ENG GHW,200,122628,Kazakhstan,Astana,PMI
KENT - HDI BLUE KS RCB SLIMS,200,88319,Turkey,Konya Airport,BAT
STERLING - SUPERKINGS (RED) 100's BOX,200,61077,Great Britain,Southampton,JTI
SUPERKINGS - KS BOX,400,46746,Jamaica,Montego Bay,IMPERIAL BRANDS
CASTER - SUPER MILD KS BOX,200,46135,Taiwan,Everrich Downtown Kinmen,JTI
SUPERKINGS - BLUE 100's BOX,200,46019,Canary Islands,Fuerteventura,IMPERIAL BRANDS
MARLBORO - TOUCH AQUA KS RCS C SLIMS WHITE - TURKEY DF,200,114636,Turkey,Cukurova Airport,PMI
WINSTON - BLUE KS BOX,600,54088,Guadalupe,Pointe-a-Pitre,JTI
ROTHMANS - INTERNATIONAL KS BOX,200,45801,Greece,Kos,BAT
PHILIP MORRIS - QUANTUM ONE KS RCB - ZONE 1 DF - IDM SWITZERLAND,200,122169,Switzerland,Basel,PMI
CHESTERFIELD - BLUE (4.0) KS BOX - ENGLISH GHW TPD2 DF - IDM POLAND,200,144362,Poland,Wroclaw,PMI
UNDEFINED,0,0,Maldives,Male,HTS HONGTA LTD.
UNDEFINED,0,0,Poland,Rzeszow,JTI
VOGUE,200,39028,Vietnam,Ho Chi Minh,BAT
PHILIP MORRIS - KS BOX 600 TRANSPARENT BUNDLE - FRANCE DF GHW-FR05 - IDM FRANCE,600,121929,France,Marseille,PMI
LAMBERT & BUTLER - MENTHOL MENTHOL KS BOX,600,91250,Turkey,Bodrum Airport,IMPERIAL BRANDS
MEVIUS - WIND BLUE KS RCB,200,89727,China,Beijing,JTI
MARLBORO - RED 3.5 KS BOX 400 TRANSPARENT BUNDLE - ENGLISH GHW TPD2 DF - IDM POLAND,400,125465,Poland,Lodz,PMI
L&M - BLUE LABEL (5.0 CWB) KS RCB - SPAIN DF - IDM SPAIN,200,123307,Spain,Madrid Barajas,PMI
WEST - RED KS BOX,400,46023,Tunisia,Monastir,IMPERIAL BRANDS
MARLBORO - CRISP MINT (2.0) MENTHOL KS BOX WHITE - CHINA DF - IDM CN05 SHENZEN DF (SZ),200,105462,China,Pengsheng,PMI
WEST - RED KS BOX,200,46023,China,Wenzhou Longwan,IMPERIAL BRANDS
MARLBORO - WHITE (3.5) KS RCS WHITE - TURKEY DF,200,137512,Turkey,Ankara Airport,PMI
DAVIDOFF - GOLD KS OCTAGONAL PACK,200,60523,Ethiopia,Addis Ababa,IMPERIAL BRANDS
DUNHILL - (BLUE) KS BOX,200,49364,Gabon,Gabon,BAT
MONUS - (GREY) 100's OCTAGONAL PACK SLIMS,200,54940,Turkey,Antalya Airport,MONUS
DAVIDOFF - EVOLVE PURPLE MIST MENTHOL KS RCB C,200,130408,Turkey,Antalya Airport,IMPERIAL BRANDS
DUNHILL - (BLUE) KS BOX,600,49364,Bahrain,Manama,BAT
KENT - SPARK SILVER KS RCB,200,106880,Jamaica,Montego Bay,BAT
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS BOX C WRG WHITE - GENERIC DF-ENG TXT,200,122896,Caribbean Other,Port-au-Prince (Haiti),PMI
KENT - MINT MENTHOL KS RCB,200,56928,Macau,Macau,BAT
CHUNGHWA - KS SOFT,200,47099,China,Taiyuan Wusu,CHINA NATIONAL
JOHN PLAYER SPECIAL - BLUE KS BOX,200,51575,Great Britain,Liverpool,IMPERIAL BRANDS
FORTUNA - ROJO KS BOX,200,56044,Spain DP,Valencia,IMPERIAL BRANDS
PARLIAMENT - MIX BLOSSOM BREEZE MENTHOL 100's BOX C CHI SUPERSLIMS WHITE - GENERIC DF-ENG TXT - IDM JORDAN,200,142884,Jordan,Amman,PMI
LUCKY STRIKE - MENTHOL KS BOX,200,46496,China,Wenzhou Longwan,BAT
LUCKY STRIKE - CLICK & ROLL KS BOX C,200,59257,Cape Verde,Espargos,BAT
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS RCB C WRG WHITE - TURKEY DF,200,122704,Turkey,Ankara Airport,PMI
MARLBORO - RED 3.5 KS BOX - TURKEY DF,200,125708,Turkey,Izmir Airport,PMI
MORE - MENTHOL KS BOX,200,46828,China,Weihai Dashuibo,JTI
PALL MALL - (BLUE) KS BOX,200,51685,Spain DP,Alicante,BAT
L&M - DOUBLE FORWARD MENTHOL KS RCB WHITE - GENERIC DF-ENG TXT,200,123648,Saint Marteen (NL),St. Maarten Princess Juliana,PMI
MARLBORO - GOLD (3.5) KS RCB - GENERIC DF-ENG TXT - ALTERNATIVE,200,139305,Mexico,Guadalajara,PMI
LUCKY STRIKE - ORIGINAL RED KS BOX,200,51260,France,Nantes,BAT
MARLBORO - RED 3.5 KS BOX - GENERIC DF-ENG TXT,200,125837,Cape Verde,Espargos,PMI
SOVEREIGN - KS BOX,600,44887,Great Britain,Glasgow,JTI
CHUNGHWA - KS BOX,200,43087,China,Kunming Wujiaba,CHINA NATIONAL
PALL MALL - KS BOX,200,44396,Turkey,Antalya Airport,BAT
PUEBLO - KS BOX,200,55812,France,Marseille,POESCHL TABAK
CAMEL - BLUE KS BOX,200,52735,Saudi Arabia,Medina,JTI
SUPERKINGS - BLUE 100's BOX,200,46019,Great Britain,Bristol,IMPERIAL BRANDS
LUCKY STRIKE - FLOW FILTER (GOLD) KS RCB,200,100316,Peru,Lima,BAT
SUPERKINGS - 100's BOX,400,44938,Great Britain,East Midlands,IMPERIAL BRANDS
MARLBORO - DOUBLE FUSION MENTHOL KS BOX C TRU WHITE - GENERIC DF-ENG TXT,200,125084,Dominican Republic,Santiago Cibao,PMI
MARLBORO - SILVER BLUE (3.5) KS RCS 600 SPECIAL OUTER WHITE - TURKEY DF,600,137513,Turkey,Gaziantep Airport,PMI
LUCKY STRIKE - MENTHOL KS BOX,200,46496,China,Shenyang Taoxian,BAT
ZHONG NAN HAI - EIGHT KS BOX,200,55456,China,Wenzhou Longwan,CHINA NATIONAL
L&M - RED LABEL (5.0 CWB) 100's SOFT - TURKEY DF,200,122593,Turkey,Kayseri Airport,PMI
LUCKY STRIKE - RED KS BOX,200,45366,Norway,Stavanger,BAT
MARLBORO - DOUBLE FUSION SUMMER MENTHOL KS RCB C WRG WHITE - TURKEY DF,200,122704,Turkey,Eskisehir Airport,PMI
MARLBORO - RED 3.5 KS BOX 400 - GENERIC DF-ENG TXT,400,125841,Brazil,Viracopos,PMI
PALL MALL - (BLUE) KS BOX,200,51685,Aruba,Oranjestad,BAT
STATE EXPRESS 555 - INTERNATIONAL 100's BOX,200,47026,China,Guangzhou Baiyun,BAT
WEST - RED KS BOX,200,46023,Spain DP,Gerona,IMPERIAL BRANDS
WEST - BLUE KS BOX,400,46754,Bahrain,Manama,IMPERIAL BRANDS
SILK CUT - PURPLE KS BOX,200,45375,Great Britain,London Stansted,JTI
LIQUN - (RED) KS BOX,200,60578,China,Wuhan Tianhe,CHINA NATIONAL
MEVIUS - OPTION KS RCB C,200,91512,Malaysia,Johor Bahru,JTI
WINSTON - CABIN 5 KS BOX,400,99614,Turkey,Izmir Airport,JTI
SILK CUT - SILVER KS BOX,200,46016,France DP,Bordeaux,JTI
PARLIAMENT - AQUA BLUE KS RCB WHITE - GENERIC DF-ENG TXT - ALTERNATIVE,200,125074,Dominican Republic,Puerto Plata,PMI
MARLBORO - GOLD (3.5) KS RCB - TURKEY DF,200,123070,Turkey,Kutahya Airport,PMI
VOGUE - LILAS 100's BOX SUPERSLIMS,200,51103,Mauritania,Nouakchott,BAT
MARLBORO - TOUCH 3.5 KS RCT SLIMS WHITE - ENGLISH GHW TPD2 DF - IDM GREECE,200,124700,Greece,Heraklion Airport,PMI
WEST - RED KS BOX,400,46023,Macedonia,Ohrid,IMPERIAL BRANDS
KENT - BLUE FUTURA KS RCB,200,51949,China,Shenyang Taoxian,BAT
DAVIDOFF - EVOLVE RED KS BOX,200,124454,Turkey,Diyarbakir Airport,IMPERIAL BRANDS
MARLBORO - TOUCH GRAY KS DSP SLIMS WHITE - TURKEY DF,200,124776,Turkey,Dalaman Airport,PMI
KENT - WHITE KS RCB,200,56256,Saudi Arabia,Medina,BAT
VOGUE - MENTHE MENTHOL 100's BOX SUPERSLIMS,400,51102,Jordan,Aqaba,BAT
WINSTON - (RED) KS BOX,600,56993,Morocco,Nador,JTI
FORTUNA - ROJO KS BOX,200,56044,Spain,Gerona,IMPERIAL BRANDS
ESSE - CHANGE UP 100's BOX C SUPERSLIMS,200,106177,Japan,Osaka - Kansai,KT & G
PARLIAMENT - NIGHT BLUE KS RCB WHITE - TURKEY DF,200,85806,Turkey,Trabzon Airport,PMI
STERLING - (RED) KS BOX,400,61078,Great Britain,Leeds Bradford,JTI
WINSTON - SILVER KS BOX,600,55025,United Arab Emirates,Sharjah,JTI
PUEBLO - KS BOX,200,55812,France DP,Lyon Saint Exupery,POESCHL TABAK
FORTUNA - AZUL KS BOX,200,55863,Canary Islands,Fuerteventura,IMPERIAL BRANDS
MAYFAIR - KS BOX,200,44279,Spain DP,Reus,JTI
WINSTON - BLUE KS BOX,400,54088,Dominican Republic,Puerto Plata,JTI
WINSTON - LIGHTS KS RCB,400,54555,Tunisia,Jerba,JTI
PANDA - KS BOX,200,51675,China,Jinan Xiaoqiang,CHINA NATIONAL
MURATTI - ROSSO KS RCB 600 WHITE - TURKEY DF,600,97289,Turkey,Trabzon Airport,PMI
HONGTASHAN - KS BOX,200,56350,China,Nanchang Changbei,CHINA NATIONAL
LEADER - (RED) KS BOX,200,49143,Turkey,Eskisehir Airport,KARELIA TOBACCO
MARLBORO - GOLD (3.5) KS RCB - ENGLISH GHW TPD2 DF - IDM POLAND,200,123056,Poland,Wroclaw,PMI
MARLBORO - (GOLD 3.0) KS RCB TRANSPARENT BUNDLE WHITE - LA&CANADA DF-ENG TXT,200,114357,Belize,Belize City,PMI
SALEM - KS SOFT,200,49692,China,Guangzhou Baiyun,JTI
WINSTON - CLASSIC 100's BOX,200,56652,Morocco,Essaouira,JTI
L&M - RED LABEL (5.0 CWB) KS RCB - GEORGIA DF,200,122658,Georgia,Kutaisi,PMI
DOUBLE HAPPINESS - DELUXE (RED) KS BOX,200,103412,China,Chongqing Jiangbei,NANYANG BROTHERS
VOGUE - BLEUE 100's BOX SUPERSLIMS,600,51105,Turkey,Gaziantep Airport,BAT
MILD SEVEN - INTERNATIONAL KS BOX,200,45709,China,Hangzhou Xiaoshan,JTI
GLAMOUR - BLUE 100's BOX SLIMS,200,56559,Italy,Ciampino Airport,JTI
NATURAL AMERICAN SPIRIT - (ORANGE) KS SOFT,200,45998,Brazil,Rio de Janeiro,JTI
CAMEL - (BLUE) KS BOX,400,45351,Mexico,Mazatlan,JTI
L&M - RED LABEL (5.0 CWB) KS RCB - TURKEY DF,200,122589,Turkey,Trabzon Airport,PMI
KENT - SPARK SILVER KS RCB,200,106880,Morocco,Rabat,BAT
YU XI - (RED) KS BOX,200,53542,China,Ningbo Lishe,CHINA NATIONAL
STERLING - (RED) KS BOX,200,61078,Greece,Zakynthos,JTI
PARLIAMENT - AQUA BLUE KS RCB JUMBO RC WHITE - RUSSIA DF - IDM RUSSIA,200,121936,Russia,Ekaterinburg,PMI
DAVIDOFF - MAGENTA KS OCTAGONAL PACK SUPERSLIMS,200,103408,Saudi Arabia,RIYADH,IMPERIAL BRANDS
BENSON & HEDGES - GOLD KS BOX,200,42846,France,Chambery,BAT
BENSON & HEDGES - SILVER KS BOX,200,42858,Spain DP,Almeria,BAT
VOGUE - BLEUE 100's BOX SUPERSLIMS,400,51105,Turkey,Eskisehir Airport,BAT
LUCKY STRIKE - ORIGINAL RED KS BOX,400,51260,Nigeria,Abuja,BAT
WINSTON - EXPAND DUO KS BOX C,600,121580,Tunisia,Jerba,JTI
WINSTON - (BLUE) KS RCB,400,88433,Ethiopia,Addis Ababa,JTI
MEVIUS - WIND BLUE KS RCB,200,89727,China,Quanzhou,JTI
KENT - SURROUND (SILVER) KS RCB,600,107236,Brazil,Recife,BAT
